"ANTS_roi","FS51_roi","r_value","p_value"
"R.isthCG","R.supT",0.221736411336118,9.91881546888848e-14
"R.isthCG","R.rosmidF",0.127993277524581,2.04707924682178e-05
"R.isthCG","R.preCEN",0.167049557325124,2.46321013977947e-08
"R.isthCG","L.latorbF",0.24312733202992,2.81069170506601e-16
"R.isthCG","L.transT",0.280529019752373,2.33426663642897e-21
"R.isthCG","L.posCG",0.401926283033461,5.33795150702028e-44
"R.isthCG","R.transT",0.203465170073844,9.42753965199039e-12
"R.isthCG","R.preCN",0.361163902084839,2.92635109998978e-35
"R.isthCG","L.preCEN",0.184657222160569,6.68482802459739e-10
"R.isthCG","L.infP",0.360002259372098,4.98318536488019e-35
"R.isthCG","R.infP",0.319900032886762,1.28517967680638e-27
"R.isthCG","R.INS",0.398923708053886,2.59433979955665e-43
"R.isthCG","R.caumidF",0.158779103586388,1.18271620379869e-07
"R.isthCG","R.paraCEN",0.269969937605127,7.68035207460209e-20
"R.isthCG","L.infT",0.339053752908731,5.06862032933357e-31
"R.isthCG","R.supF",0.181268216791889,1.37704002583955e-09
"R.isthCG","L.paraH",0.30394308538132,5.78987325746758e-25
"R.isthCG","L.midT",0.176559795170712,3.67426599589272e-09
"R.isthCG","R.paraH",0.318903393131304,1.90323150862243e-27
"R.isthCG","L.isthCG",0.347232916953851,1.50072950476558e-32
"R.isthCG","L.parsTRI",0.127266204282115,2.28250558819328e-05
"R.isthCG","R.infT",0.290649716676378,7.09559109719754e-23
"R.isthCG","R.latorbF",0.211128830946687,1.46775189090713e-12
"R.isthCG","L.rosmidF",0.115390980921722,0.000124394352414272
"R.isthCG","L.supF",0.174842934603318,5.22104313183971e-09
"R.isthCG","R.cauantCG",0.28233905459818,1.26290329807203e-21
"R.isthCG","L.LG",0.286574970621735,2.94647178288838e-22
"R.isthCG","R.isthCG",0.310249040664916,5.41216401853129e-26
"R.isthCG","L.medorbF",0.192229389644526,1.26559254360499e-10
"R.isthCG","R.SM",0.238733237148302,9.83867366612156e-16
"R.isthCG","L.supT",0.20990912241853,1.98295302961741e-12
"R.isthCG","R.midT",0.214785164588463,5.89081987198679e-13
"R.isthCG","L.postCEN",0.249291859286755,4.64595047480161e-17
"R.isthCG","R.latO",0.293322399186706,2.75364621370892e-23
"R.isthCG","R.parOP",0.188378818042664,2.97562407900776e-10
"R.isthCG","L.paraCEN",0.288540980689974,1.4867551725229e-22
"R.isthCG","R.parsTRI",0.124327974708252,3.52274937537557e-05
"R.isthCG","R.medorbF",0.207503635978221,3.56992637719437e-12
"R.isthCG","R.CN",0.277141288243685,7.2807662485993e-21
"R.isthCG","L.INS",0.432521172735894,2.07254440475152e-51
"L.medorbF","L.cauantCG",-0.055748313012037,0.0644376696902242
"L.medorbF","L.parsORB",0.198767080610841,2.84522048696157e-11
"L.medorbF","R.parsORB",0.285880815069585,3.74650970439889e-22
"L.medorbF","L.preCN",-0.0594874853368431,0.0484524114897683
"L.medorbF","R.ENT",0.135173915390451,6.76898938367553e-06
"L.medorbF","L.CN",-0.165662783883063,3.22224866246403e-08
"L.medorbF","R.periCAL",-0.151239415393569,4.61535341112631e-07
"L.medorbF","L.rosantCG",0.0504054360385062,0.0945870983998814
"L.medorbF","L.caumidF",0.087594983227638,0.00362809270862461
"L.medorbF","R.rosantCG",0.165745031306092,3.17151948452108e-08
"L.medorbF","L.latO",-0.21362352820199,7.88714116122717e-13
"L.medorbF","L.FUS",0.010785638977918,0.720728297226291
"L.medorbF","R.LG",-0.100685951667155,0.000821039228378094
"L.medorbF","R.postCEN",0.00739801954684257,0.806301137222034
"L.medorbF","L.periCAL",-0.197301342767715,3.99385137441839e-11
"L.medorbF","L.SM",0.0362792801293024,0.229044841084007
"L.medorbF","L.parOP",0.0989069096612884,0.00101550898649664
"L.medorbF","L.supP",-0.0529918571940186,0.0788194387115666
"L.medorbF","R.posCG",-0.0286997707286647,0.341396023951681
"L.medorbF","L.ENT",0.151654221737739,4.28950915270701e-07
"L.medorbF","R.FUS",0.0151593082533137,0.615341624506089
"L.medorbF","R.supP",0.0169348392225407,0.574577860875004
"L.medorbF","R.supT",0.129121231760466,1.72697954416724e-05
"L.medorbF","R.rosmidF",0.234412482693734,3.29175712600822e-15
"L.medorbF","R.preCEN",0.0659073224514322,0.0287581691903571
"L.medorbF","L.latorbF",0.15349928093245,3.08985466628638e-07
"L.medorbF","L.transT",0.00532951418309635,0.859790628352352
"L.medorbF","L.posCG",-0.0922893000377579,0.00217418171089947
"L.medorbF","R.transT",0.0233623463214941,0.43868327436881
"L.medorbF","R.preCN",-0.037938873310213,0.208433426630159
"L.medorbF","L.preCEN",0.00474421445211588,0.875054628069796
"L.medorbF","L.infP",-0.00885198842584377,0.769221955472975
"L.medorbF","R.infP",0.0268234265856746,0.373903300518836
"L.medorbF","R.INS",0.0362218084581482,0.229783689240941
"L.medorbF","R.caumidF",0.133946390226082,8.21205477102518e-06
"L.medorbF","R.paraCEN",0.00390133744562327,0.897116337990898
"L.medorbF","L.infT",0.0530235132658065,0.0786405727747259
"L.medorbF","R.supF",0.177851833037887,2.81413140823892e-09
"L.medorbF","L.paraH",0.0952720625695974,0.00155155888889088
"L.medorbF","L.midT",0.0190526418418705,0.527693382083656
"L.medorbF","R.paraH",0.135194080910718,6.74743913345517e-06
"L.medorbF","L.isthCG",-0.132962630132586,9.57603624597705e-06
"L.medorbF","L.parsTRI",0.144565646364025,1.45912569952658e-06
"L.medorbF","R.infT",0.0298502686873743,0.322385939821344
"L.medorbF","R.latorbF",0.282326317780096,1.2683942683841e-21
"L.medorbF","L.rosmidF",0.142047973506508,2.22319248532333e-06
"L.medorbF","L.supF",0.109233983110986,0.000282017371225855
"L.medorbF","R.cauantCG",0.0116231612843081,0.700054607338411
"L.medorbF","L.LG",-0.155560206066722,2.13205519435064e-07
"L.medorbF","R.isthCG",-0.0715423906581586,0.017586202213551
"L.medorbF","L.medorbF",0.230847890356576,8.75597097709627e-15
"L.medorbF","R.SM",0.0445514958886764,0.139586723933121
"L.medorbF","L.supT",0.0740548333714946,0.0139782710713878
"L.medorbF","R.midT",0.0679480780483886,0.0241551826621137
"L.medorbF","L.postCEN",-0.0369812815942333,0.220156051845136
"L.medorbF","R.latO",-0.172623362642154,8.18068626737751e-09
"L.medorbF","R.parOP",0.167665890573206,2.18445076214572e-08
"L.medorbF","L.paraCEN",-0.0443738382682432,0.141173564690775
"L.medorbF","R.parsTRI",0.229113691990098,1.40108384425375e-14
"L.medorbF","R.medorbF",0.226857124592983,2.56823788560353e-14
"L.medorbF","R.CN",-0.116366707201263,0.000108849168786082
"L.medorbF","L.INS",0.0564656829187509,0.0610722435283667
"R.SM","L.cauantCG",0.0880557249664833,0.00345378393516573
"R.SM","L.parsORB",0.32708623561328,7.24810583742878e-29
"R.SM","R.parsORB",0.276121472155743,1.02223252085269e-20
"R.SM","L.preCN",0.215875737007207,4.47220781763453e-13
"R.SM","R.ENT",0.286230271192713,3.32004318707997e-22
"R.SM","L.CN",0.0778036159915157,0.00980561652264755
"R.SM","R.periCAL",0.0516951245471668,0.0864350203441342
"R.SM","L.rosantCG",0.251154307073491,2.67080891423304e-17
"R.SM","L.caumidF",0.41309706711812,1.28847482834385e-46
"R.SM","R.rosantCG",0.0565421618329247,0.0607221917190559
"R.SM","L.latO",0.19072595515827,1.77084633131317e-10
"R.SM","L.FUS",0.318610307163203,2.1355855502466e-27
"R.SM","R.LG",0.137064007195625,5.01030075092393e-06
"R.SM","R.postCEN",0.331208345616635,1.34465352990208e-29
"R.SM","L.periCAL",0.0274025570160095,0.363671811527649
"R.SM","L.SM",0.453140078670126,7.489830049419e-57
"R.SM","L.parOP",0.429051161430323,1.57041284275759e-50
"R.SM","L.supP",0.295390542610928,1.31459833598215e-23
"R.SM","R.posCG",0.0651011737315307,0.0307741623382815
"R.SM","L.ENT",0.262880913075926,7.36213993589906e-19
"R.SM","R.FUS",0.320217685917448,1.13364522003655e-27
"R.SM","R.supP",0.274662747077198,1.65680075255855e-20
"R.SM","R.supT",0.422515760368433,6.68154555402129e-49
"R.SM","R.rosmidF",0.138801285236827,3.78646369813439e-06
"R.SM","R.preCEN",0.322965920846484,3.80482971446307e-28
"R.SM","L.latorbF",0.248076238038925,6.65178109009732e-17
"R.SM","L.transT",0.296700236038099,8.20490784721074e-24
"R.SM","L.posCG",0.0397824143162163,0.187150477906682
"R.SM","R.transT",0.326589460517734,8.86415264194996e-29
"R.SM","R.preCN",0.206592888173944,4.4517302756821e-12
"R.SM","L.preCEN",0.420471888058879,2.12308414861952e-48
"R.SM","L.infP",0.360934853358224,3.25076532914501e-35
"R.SM","R.infP",0.399636199171873,1.78536542921639e-43
"R.SM","R.INS",0.190396440615021,1.90545098193296e-10
"R.SM","R.caumidF",0.269475355184812,9.01207103453286e-20
"R.SM","R.paraCEN",0.26181883931751,1.02692315643759e-18
"R.SM","L.infT",0.425770891761282,1.0424530926235e-49
"R.SM","R.supF",0.197975226982295,3.41838830537488e-11
"R.SM","L.paraH",0.19479072637336,7.09621771342098e-11
"R.SM","L.midT",0.453833419249506,4.84052161653754e-57
"R.SM","R.paraH",0.247856675768293,7.09577619769484e-17
"R.SM","L.isthCG",0.0224755966403127,0.456261482603864
"R.SM","L.parsTRI",0.370622245308294,3.53259741682541e-37
"R.SM","R.infT",0.394287570827727,2.88712500400442e-42
"R.SM","R.latorbF",0.234201427595124,3.48964119848034e-15
"R.SM","L.rosmidF",0.334319454545414,3.70649478824134e-30
"R.SM","L.supF",0.352921020631646,1.21948190214462e-33
"R.SM","R.cauantCG",0.0449353313578367,0.136205143867025
"R.SM","L.LG",0.151662957546015,4.28289108021215e-07
"R.SM","R.isthCG",0.0293079836322802,0.331258725901514
"R.SM","L.medorbF",0.216567590435152,3.75215377792286e-13
"R.SM","R.SM",0.503145739991016,1.04336686865263e-71
"R.SM","L.supT",0.466664065965559,1.24908034401894e-60
"R.SM","R.midT",0.434210931534187,7.6647105397207e-52
"R.SM","L.postCEN",0.370859447214882,3.15615503807732e-37
"R.SM","R.latO",0.22236755887817,8.4121517042305e-14
"R.SM","R.parOP",0.318911423622663,1.89723073863459e-27
"R.SM","L.paraCEN",0.261441567379471,1.1553710647593e-18
"R.SM","R.parsTRI",0.291453816973988,5.34284627962223e-23
"R.SM","R.medorbF",0.0400292615494693,0.184427009161863
"R.SM","R.CN",0.0848413156558671,0.00484700885547734
"R.SM","L.INS",0.267094559541083,1.93683162278052e-19
"L.supT","L.cauantCG",-0.0474828590297971,0.115338998581185
"L.supT","L.parsORB",0.270472676597803,6.52596048041382e-20
"L.supT","R.parsORB",0.228002254376767,1.88988646037639e-14
"L.supT","L.preCN",0.0681837081350808,0.023667216460545
"L.supT","R.ENT",0.398568478722792,3.12462067333897e-43
"L.supT","L.CN",-0.0742243311473351,0.0137602348083156
"L.supT","R.periCAL",-0.0542167739162418,0.0721352876726725
"L.supT","L.rosantCG",0.233758830103708,3.94336812568735e-15
"L.supT","L.caumidF",0.124200729459161,3.58880848028999e-05
"L.supT","R.rosantCG",0.171583568163942,1.00760803462352e-08
"L.supT","L.latO",0.0422427227966782,0.161303097744492
"L.supT","L.FUS",0.398037200423527,4.12490090682748e-43
"L.supT","R.LG",0.0828375092831418,0.00595473429784907
"L.supT","R.postCEN",0.213551315148181,8.03109189441438e-13
"L.supT","L.periCAL",-0.160737724321253,8.2153043702576e-08
"L.supT","L.SM",0.287357520050037,2.24564776289901e-22
"L.supT","L.parOP",0.340966420949047,2.24654427118082e-31
"L.supT","L.supP",0.0731944788715228,0.0151326197670791
"L.supT","R.posCG",0.0303377936482033,0.314542552603925
"L.supT","L.ENT",0.407683519163076,2.45978164465507e-45
"L.supT","R.FUS",0.38916384183845,3.96006520176465e-41
"L.supT","R.supP",0.108427502476534,0.000312981175243826
"L.supT","R.supT",0.520417259631512,1.93645211922433e-77
"L.supT","R.rosmidF",0.0414648029228362,0.169166995531365
"L.supT","R.preCEN",0.252664145672816,1.69932282071704e-17
"L.supT","L.latorbF",0.243051820165929,2.87247116442848e-16
"L.supT","L.transT",0.331915863344771,1.00439350657854e-29
"L.supT","L.posCG",-0.0383470787139272,0.203576079076996
"L.supT","R.transT",0.317467388612719,3.34245176476823e-27
"L.supT","R.preCN",0.0967841431339165,0.00130295291997596
"L.supT","L.preCEN",0.268567536719721,1.20757626820187e-19
"L.supT","L.infP",0.213600709189988,7.93235346035128e-13
"L.supT","R.infP",0.220026955207887,1.54585232665875e-13
"L.supT","R.INS",0.300934662357757,1.75751235378903e-24
"L.supT","R.caumidF",0.110138572623002,0.000250707230367181
"L.supT","R.paraCEN",0.141685555997141,2.36073483801295e-06
"L.supT","L.infT",0.440889728040968,1.42183003449276e-53
"L.supT","R.supF",0.0899889402681017,0.00280235566791945
"L.supT","L.paraH",0.302381719176796,1.03193681366606e-24
"L.supT","L.midT",0.480092042451211,1.4926459309115e-64
"L.supT","R.paraH",0.345409180623773,3.31967143662901e-32
"L.supT","L.isthCG",-0.0306478573989166,0.309619924685792
"L.supT","L.parsTRI",0.244614008693625,1.8291710364153e-16
"L.supT","R.infT",0.422841006315767,5.55467269438999e-49
"L.supT","R.latorbF",0.206641313426198,4.39989718134736e-12
"L.supT","L.rosmidF",0.0798356346754504,0.00804265509039406
"L.supT","L.supF",0.102617965295338,0.000649300864251984
"L.supT","R.cauantCG",-0.00367196700795036,0.903134458331765
"L.supT","L.LG",0.0465954574641461,0.122302288040923
"L.supT","R.isthCG",-0.0275763607844461,0.360635666431154
"L.supT","L.medorbF",0.169395226963285,1.55583615727712e-08
"L.supT","R.SM",0.306511005310362,2.22101147269678e-25
"L.supT","L.supT",0.575781211811528,3.19852426802469e-98
"L.supT","R.midT",0.447546528128351,2.44349144004787e-55
"L.supT","L.postCEN",0.18964935567202,2.2486615642912e-10
"L.supT","R.latO",0.0830666193461517,0.0058174602712803
"L.supT","R.parOP",0.313043035705344,1.85885861108489e-26
"L.supT","L.paraCEN",0.0974401194877906,0.00120698156361784
"L.supT","R.parsTRI",0.251929792324321,2.1181053788397e-17
"L.supT","R.medorbF",0.0862041385800544,0.00420382570643535
"L.supT","R.CN",0.00147310610734449,0.961059469570345
"L.supT","L.INS",0.331158071254232,1.37278070617187e-29
"R.midT","L.cauantCG",0.106377722488486,0.00040657218022376
"R.midT","L.parsORB",0.271415956133038,4.80307723355946e-20
"R.midT","R.parsORB",0.222552821142215,8.01424732539881e-14
"R.midT","L.preCN",0.124850564376305,3.26334794841897e-05
"R.midT","R.ENT",0.227084928643392,2.41654558670729e-14
"R.midT","L.CN",0.0279078413336063,0.354889282208625
"R.midT","R.periCAL",0.00146834514141475,0.961185223026475
"R.midT","L.rosantCG",0.283671787199636,8.01079998249652e-22
"R.midT","L.caumidF",0.260364019613975,1.61604712153525e-18
"R.midT","R.rosantCG",0.174360326696467,5.75940704418994e-09
"R.midT","L.latO",0.164154705518923,4.30445776647394e-08
"R.midT","L.FUS",0.354186912825845,6.92642440136448e-34
"R.midT","R.LG",0.0915008541855588,0.00237327474647171
"R.midT","R.postCEN",0.281386409171266,1.74592730270197e-21
"R.midT","L.periCAL",-0.0427878790036276,0.155958689257769
"R.midT","L.SM",0.378840769632226,6.73886671438524e-39
"R.midT","L.parOP",0.348873813374922,7.31343618381498e-33
"R.midT","L.supP",0.186109641528719,4.88384515594387e-10
"R.midT","R.posCG",0.0496140687841436,0.099886600464209
"R.midT","L.ENT",0.219863057746114,1.61272612993945e-13
"R.midT","R.FUS",0.325790240986198,1.22441164667013e-28
"R.midT","R.supP",0.159583587128521,1.01885137490242e-07
"R.midT","R.supT",0.460800644018279,5.69353658289103e-59
"R.midT","R.rosmidF",0.0793720250634405,0.00841782679035567
"R.midT","R.preCEN",0.249543888585123,4.31176191950306e-17
"R.midT","L.latorbF",0.172140845287324,9.01271605953987e-09
"R.midT","L.transT",0.255138143179632,8.04797216685223e-18
"R.midT","L.posCG",0.0346726210710646,0.25034075619051
"R.midT","R.transT",0.268841801522097,1.10552884973538e-19
"R.midT","R.preCN",0.11841131949091,8.20116627980653e-05
"R.midT","L.preCEN",0.296317410054641,9.41940390017682e-24
"R.midT","L.infP",0.288094257304144,1.73758422230385e-22
"R.midT","R.infP",0.299301271988502,3.19410199273623e-24
"R.midT","R.INS",0.225778785620563,3.42299490026596e-14
"R.midT","R.caumidF",0.151165720307731,4.67568452312086e-07
"R.midT","R.paraCEN",0.138070489773176,4.26164596066669e-06
"R.midT","L.infT",0.510135996656549,5.47481533516901e-74
"R.midT","R.supF",0.0778450137655817,0.00976651632923774
"R.midT","L.paraH",0.225773873691007,3.42746582441332e-14
"R.midT","L.midT",0.526924787416889,1.09776856336522e-79
"R.midT","R.paraH",0.224856309107537,4.37155581540838e-14
"R.midT","L.isthCG",0.0158009978923104,0.600462798708391
"R.midT","L.parsTRI",0.294538104937449,1.78430264113533e-23
"R.midT","R.infT",0.476299063710469,1.99403070733268e-63
"R.midT","R.latorbF",0.138709376089534,3.8433097507236e-06
"R.midT","L.rosmidF",0.234579582800023,3.14294876995326e-15
"R.midT","L.supF",0.172740877079202,7.9896331454022e-09
"R.midT","R.cauantCG",0.103692022803948,0.000568902464304002
"R.midT","L.LG",0.0886876071445182,0.00322710164163357
"R.midT","R.isthCG",0.00925194357797221,0.759110138389759
"R.midT","L.medorbF",0.181177651043823,1.40362956772135e-09
"R.midT","R.SM",0.386321836738042,1.65910654578062e-40
"R.midT","L.supT",0.495025098722728,3.99577818819632e-69
"R.midT","R.midT",0.53758974116111,1.78383928280033e-83
"R.midT","L.postCEN",0.310859058717436,4.29005274358655e-26
"R.midT","R.latO",0.204063340251405,8.17484117195988e-12
"R.midT","R.parOP",0.279452672519154,3.35628069919492e-21
"R.midT","L.paraCEN",0.147793321901885,8.4153927692895e-07
"R.midT","R.parsTRI",0.251758758218396,2.22938760387044e-17
"R.midT","R.medorbF",0.058370681747703,0.0528349785244575
"R.midT","R.CN",0.0346570025158444,0.250554337563048
"R.midT","L.INS",0.319483754385506,1.51449742923039e-27
"L.postCEN","L.cauantCG",0.0198793903929446,0.509934141015579
"L.postCEN","L.parsORB",0.24386014810062,2.275150977565e-16
"L.postCEN","R.parsORB",0.195294825907386,6.32658577602462e-11
"L.postCEN","L.preCN",0.190351875129705,1.9244052561532e-10
"L.postCEN","R.ENT",0.346317626500872,2.23682116599091e-32
"L.postCEN","L.CN",0.0442838006468579,0.141983051138962
"L.postCEN","R.periCAL",0.0317721934500319,0.292198158898828
"L.postCEN","L.rosantCG",0.189841436877953,2.15505870075868e-10
"L.postCEN","L.caumidF",0.273213475829047,2.66917880568912e-20
"L.postCEN","R.rosantCG",0.0806707005819868,0.00740443254997449
"L.postCEN","L.latO",0.150948837628592,4.85767722069961e-07
"L.postCEN","L.FUS",0.327343895602903,6.5286379783438e-29
"L.postCEN","R.LG",0.153772646112724,2.94229212675319e-07
"L.postCEN","R.postCEN",0.306998834159473,1.84939842628451e-25
"L.postCEN","L.periCAL",-0.029801567817572,0.323176388934135
"L.postCEN","L.SM",0.370526453577689,3.69696061271156e-37
"L.postCEN","L.parOP",0.359915355919625,5.1851746504979e-35
"L.postCEN","L.supP",0.245223555297298,1.53250827629961e-16
"L.postCEN","R.posCG",0.0722697396730835,0.0164660577139368
"L.postCEN","L.ENT",0.346297496408097,2.25650778467743e-32
"L.postCEN","R.FUS",0.341843965565954,1.54366889243597e-31
"L.postCEN","R.supP",0.254379107340667,1.01308555867454e-17
"L.postCEN","R.supT",0.40643324427839,4.82357033855825e-45
"L.postCEN","R.rosmidF",0.0937694077002313,0.00184117543200862
"L.postCEN","R.preCEN",0.333995279844734,4.24208637016404e-30
"L.postCEN","L.latorbF",0.244660046031414,1.80491718115845e-16
"L.postCEN","L.transT",0.336851324191422,1.28451019550946e-30
"L.postCEN","L.posCG",0.0177556441061344,0.556174680056281
"L.postCEN","R.transT",0.322695923012714,4.23774565126588e-28
"L.postCEN","R.preCN",0.223346867516019,6.50807665512277e-14
"L.postCEN","L.preCEN",0.408216035986915,1.84479582701822e-45
"L.postCEN","L.infP",0.296706609959452,8.18605761549429e-24
"L.postCEN","R.infP",0.310525831738725,4.87095287543669e-26
"L.postCEN","R.INS",0.226134922787918,3.11364784848888e-14
"L.postCEN","R.caumidF",0.211825495448496,1.23499340762209e-12
"L.postCEN","R.paraCEN",0.304185759060926,5.29081620137635e-25
"L.postCEN","L.infT",0.351514992743753,2.27891470336526e-33
"L.postCEN","R.supF",0.184281046182037,7.24804674554364e-10
"L.postCEN","L.paraH",0.245851151956325,1.27660280916001e-16
"L.postCEN","L.midT",0.370398132688814,3.92909051334993e-37
"L.postCEN","R.paraH",0.302988328890483,8.24754049114409e-25
"L.postCEN","L.isthCG",0.031766784518081,0.292280365034963
"L.postCEN","L.parsTRI",0.262553277735147,8.1594502227347e-19
"L.postCEN","R.infT",0.339362871836,4.44576275689176e-31
"L.postCEN","R.latorbF",0.203935747128246,8.42758181371144e-12
"L.postCEN","L.rosmidF",0.188650787672739,2.80290071959211e-10
"L.postCEN","L.supF",0.236629696228915,1.77658180548772e-15
"L.postCEN","R.cauantCG",0.016123275099839,0.593051968307578
"L.postCEN","L.LG",0.129897930125468,1.53490051051026e-05
"L.postCEN","R.isthCG",0.0479942710317402,0.111469768766774
"L.postCEN","L.medorbF",0.134600021519951,7.4105928805394e-06
"L.postCEN","R.SM",0.375547839743763,3.33809714348424e-38
"L.postCEN","L.supT",0.462504877241442,1.89047298962652e-59
"L.postCEN","R.midT",0.340988778228229,2.22520335481587e-31
"L.postCEN","L.postCEN",0.353279208918083,1.03938571207938e-33
"L.postCEN","R.latO",0.181130102745633,1.41778883959226e-09
"L.postCEN","R.parOP",0.290089235443235,8.64249818353613e-23
"L.postCEN","L.paraCEN",0.24968337172,4.13710729534573e-17
"L.postCEN","R.parsTRI",0.226527690000454,2.80427655033488e-14
"L.postCEN","R.medorbF",0.04104614786702,0.173516265323925
"L.postCEN","R.CN",0.105156693803557,0.000474118132370117
"L.postCEN","L.INS",0.25061186166365,3.13959717879759e-17
"R.latO","L.cauantCG",0.146831413191846,9.92757852522636e-07
"R.latO","L.parsORB",-0.027584577781204,0.360492519595919
"R.latO","R.parsORB",-0.103976687036818,0.000549202692708849
"R.latO","L.preCN",0.217493680132948,2.96360858569478e-13
"R.latO","R.ENT",0.0262720539395525,0.383807928208016
"R.latO","L.CN",0.29845669186157,4.34361350379442e-24
"R.latO","R.periCAL",0.22532940647332,3.85668192040926e-14
"R.latO","L.rosantCG",0.110237367446324,0.000247492318618701
"R.latO","L.caumidF",0.04591237836854,0.127882415870271
"R.latO","R.rosantCG",0.0255627919152335,0.396782151243736
"R.latO","L.latO",0.386529041096536,1.49527034366e-40
"R.latO","L.FUS",0.204696417347174,7.02650824716697e-12
"R.latO","R.LG",0.23796074932526,1.22313342208071e-15
"R.latO","R.postCEN",0.13179466940941,1.14764261417478e-05
"R.latO","L.periCAL",0.296682761972243,8.25680610152917e-24
"R.latO","L.SM",0.0781132146133109,0.00951654525743932
"R.latO","L.parOP",0.0627407881258633,0.0373874047328814
"R.latO","L.supP",0.244535161121907,1.87145782313846e-16
"R.latO","R.posCG",0.0721372381303976,0.0166653272459006
"R.latO","L.ENT",0.036146608276951,0.230753007484972
"R.latO","R.FUS",0.148079210812653,8.01043175007979e-07
"R.latO","R.supP",0.190107243400255,2.031772442809e-10
"R.latO","R.supT",0.031812220084946,0.291590307413287
"R.latO","R.rosmidF",-0.105462270396296,0.000456296481318339
"R.latO","R.preCEN",0.00944525281271735,0.75423740757767
"R.latO","L.latorbF",0.0535973179427141,0.0754552029761403
"R.latO","L.transT",0.147304915863005,9.15317738685507e-07
"R.latO","L.posCG",0.130911372908912,1.31470225659407e-05
"R.latO","R.transT",0.116949048271753,0.000100463626997546
"R.latO","R.preCN",0.14843905949458,7.52729793195517e-07
"R.latO","L.preCEN",0.108423381703013,0.000313147251134205
"R.latO","L.infP",0.177346022161556,3.12457066585677e-09
"R.latO","R.infP",0.160017105969438,9.39882080867241e-08
"R.latO","R.INS",0.106386736149439,0.00040610873396586
"R.latO","R.caumidF",-0.0438489558211779,0.145942738472956
"R.latO","R.paraCEN",0.0729380342750586,0.0154925381400164
"R.latO","L.infT",0.214135725618142,6.93624691170358e-13
"R.latO","R.supF",-0.106033651212926,0.000424636277782113
"R.latO","L.paraH",0.111222058703671,0.000217492645404086
"R.latO","L.midT",0.0713530793280202,0.0178884712396427
"R.latO","R.paraH",0.0827517590544553,0.00600685764365187
"R.latO","L.isthCG",0.131819702271544,1.14321656179852e-05
"R.latO","L.parsTRI",0.0276971446202745,0.358535099485382
"R.latO","R.infT",0.159209458039149,1.09212572907407e-07
"R.latO","R.latorbF",-0.016936374657859,0.574543168059909
"R.latO","L.rosmidF",0.0416574599636451,0.167193199560626
"R.latO","L.supF",0.00525895353903414,0.861628121294738
"R.latO","R.cauantCG",0.0837360571366133,0.00543253200436258
"R.latO","L.LG",0.291447574538553,5.35464597993234e-23
"R.latO","R.isthCG",0.119383679672209,7.15662075832404e-05
"R.latO","L.medorbF",0.0492967155615291,0.102077128971384
"R.latO","R.SM",0.0810911526703209,0.00710058786034291
"R.latO","L.supT",0.0822659531275232,0.00630998143502327
"R.latO","R.midT",0.060517527928104,0.0446846737069365
"R.latO","L.postCEN",0.215716665605902,4.65601961609582e-13
"R.latO","R.latO",0.356450681932029,2.50261694409049e-34
"R.latO","R.parOP",-0.0584570876470269,0.0524844879263055
"R.latO","L.paraCEN",0.15668080943904,1.73897089571041e-07
"R.latO","R.parsTRI",-0.0656779382211121,0.0293199082715651
"R.latO","R.medorbF",-0.0609641111177002,0.0431295525680035
"R.latO","R.CN",0.279706386845045,3.081388139041e-21
"R.latO","L.INS",0.143983253136651,1.60943907188824e-06
"R.parOP","L.cauantCG",0.016014486554379,0.595548902458358
"R.parOP","L.parsORB",0.39778691703752,4.70066489317218e-43
"R.parOP","R.parsORB",0.406697639862344,4.18430537242746e-45
"R.parOP","L.preCN",0.174836969392883,5.22738891437795e-09
"R.parOP","R.ENT",0.427644237684636,3.54570637628695e-50
"R.parOP","L.CN",0.0183024251183592,0.544076843008199
"R.parOP","R.periCAL",0.00919631094440892,0.760514247272877
"R.parOP","L.rosantCG",0.26857086372578,1.20628434575819e-19
"R.parOP","L.caumidF",0.27945599087288,3.35253356951097e-21
"R.parOP","R.rosantCG",0.149682914951733,6.06400661694464e-07
"R.parOP","L.latO",0.0965565611205449,0.00133785939868868
"R.parOP","L.FUS",0.392278744968888,8.10457694480165e-42
"R.parOP","R.LG",0.1822475507608,1.11907677205834e-09
"R.parOP","R.postCEN",0.252508980185264,1.78039601623412e-17
"R.parOP","L.periCAL",-0.0607851785762688,0.0437470706600276
"R.parOP","L.SM",0.364438033367732,6.45013402533452e-36
"R.parOP","L.parOP",0.443888415408296,2.30512082236221e-54
"R.parOP","L.supP",0.172632674314519,8.16538708019912e-09
"R.parOP","R.posCG",0.0768238960927767,0.0107725417066262
"R.parOP","L.ENT",0.444342526932699,1.74720570581468e-54
"R.parOP","R.FUS",0.414542715885831,5.80819387785585e-47
"R.parOP","R.supP",0.187469095656246,3.63218209162893e-10
"R.parOP","R.supT",0.552127859464915,7.28141091625209e-89
"R.parOP","R.rosmidF",0.237140423574737,1.53992618804704e-15
"R.parOP","R.preCEN",0.378380408701012,8.43760666751659e-39
"R.parOP","L.latorbF",0.39288489605528,5.94012746371996e-42
"R.parOP","L.transT",0.406916764147498,3.71884715031715e-45
"R.parOP","L.posCG",0.032348755772484,0.283524329526545
"R.parOP","R.transT",0.412660263897555,1.63793704585242e-46
"R.parOP","R.preCN",0.193819102171661,8.84602473647172e-11
"R.parOP","L.preCEN",0.369433879143319,6.20361089820965e-37
